3호선,잠원,6,0,1480,812,6234,5392,18604,8255,22721,11246,14481,8389,10378,6085,9617,6430,8926,6965,8977,8362,8428,8064,8496,9050,10246,10698,11855,11896,11086,15644,8513,14745,6095,9971,5493,9707,4409,11587,1632,6399,167,1997,0,1,0,0,0,0
3호선,고속터미널,143,2,8271,5679,11234,47655,38197,68098,60962,92883,63056,121125,68527,106225,79693,125066,94113,127224,110126,129900,118836,138359,129383,145019,140658,145497,153816,153473,166003,170696,154363,132460,168278,80238,136681,58358,97920,44339,44207,24344,4257,5231,0,0,0,0,0,0
3호선,교대,7,0,1356,793,4029,9071,11315,31689,12363,57169,11388,40800,13781,21421,16424,15791,18045,14800,23277,16024,25431,14981,26639,13807,29633,13634,37275,18116,65759,22914,35749,16752,28134,8818,29223,6563,39726,6067,11696,4154,1647,1435,0,1,0,0,0,0
3호선,남부터미널,67,2,3402,1278,11171,33329,34372,71411,51466,189724,47736,97278,49910,61625,54219,54623,56865,51598,61948,60332,59478,63601,63122,61618,70165,66543,89902,71324,160716,82688,96916,71190,68515,39286,64513,33205,59816,25750,22357,14666,2356,3913,0,5,0,0,0,0
3호선,양재,89,1,6350,2828,17533,42197,43968,126343,56346,274359,43660,139144,40645,69630,43656,63355,47866,57212,59034,61802,62314,59459,69509,54907,80878,53709,115543,66703,210964,85104,127157,74869,85339,45905,87215,39545,68276,37955,26628,23810,2975,6951,1,71,0,0,0,0
3호선,매봉,17,0,1863,557,7513,8740,19357,22654,21822,76793,16743,40521,13776,16907,14379,14469,14055,13566,15755,13381,16906,13857,18438,13745,19389,14214,28432,16782,60782,21971,31238,18807,19667,11853,21122,10141,14603,11107,5815,6868,690,2111,2,120,0,0,0,0
3호선,도곡,22,1,1632,268,5436,4616,16202,16267,20204,26438,13573,20718,10317,9000,10525,9524,11696,9910,12204,9966,11362,9551,12599,9351,16522,10163,18229,11735,24394,14697,14739,13632,9527,9665,9028,8766,7994,10572,2359,6641,265,3501,3,664,0,0,0,0
3호선,대치,6,0,2933,769,14457,9189,33588,17348,34322,25887,23806,21825,18043,15120,17736,14509,18474,18245,18821,21162,17947,18546,19359,20444,22282,26130,27148,28926,27907,31373,22607,27908,16098,17649,19645,16825,28811,19434,5124,11842,630,4530,0,5,0,0,0,0
3호선,학여울,4,0,545,353,1718,3101,4814,6393,4918,12843,4098,16026,3215,12633,4517,9933,8053,8501,11010,7571,12890,6193,12703,5452,11981,4696,9749,4305,9531,5525,4915,5245,4259,3039,5135,2732,2654,3108,849,1984,84,710,1,1,0,0,0,0
3호선,대청,17,2,4036,1194,12469,6263,34623,18341,36904,28797,21628,14154,17008,9255,15339,9190,15894,9755,17171,11768,15278,12831,16219,15021,21549,16272,22392,18546,32187,24623,16031,25267,11552,18773,10655,17683,8505,19989,3468,13025,414,4339,0,0,0,0,0,0
3호선,일원,5,0,2384,1265,9191,9071,26179,28430,24604,26261,17779,22169,17554,20129,19735,16446,20909,17149,18245,17501,18628,16181,20417,14693,26361,13583,25361,15884,17894,18721,11211,19291,9338,13093,5844,12325,4146,13767,1381,7802,192,2687,1,15,0,0,0,0
3호선,수서,94,2,4882,1049,15189,9592,35596,25136,36418,47015,25902,22130,19798,15540,19111,14092,19775,13535,19608,14464,18092,16270,18643,17444,23062,20378,26618,23603,37791,30514,19728,32627,13600,23690,12862,20675,8309,23586,3195,14050,328,6768,1,461,0,0,0,0
3호선,가락시장,20,0,3103,596,8761,5751,24085,11454,27562,26721,20343,13434,16294,10052,16180,10612,15383,11086,15607,11866,14641,13524,14539,14916,15860,16147,18714,18401,25460,22956,15956,22256,11383,15954,10422,14636,8600,14730,3817,9612,549,3017,1,48,0,0,0,0
3호선,경찰병원,19,0,2639,169,7844,3058,26602,8868,28053,35020,16686,15580,13836,9662,12427,7624,11173,8101,11632,10712,11504,10793,11555,10369,11445,11052,13807,13725,22961,18786,10881,20197,7613,13614,6932,12392,4976,12344,1957,9031,194,2412,0,1,0,0,0,0
3호선,오금,26,0,2989,4,8106,3154,29017,7744,34472,16744,18681,7443,11754,6703,10167,5589,9985,5975,10297,7065,8512,7490,8077,8578,9101,10198,10868,12964,15655,18299,8432,18542,5732,13737,4995,12903,4219,14479,1684,9765,168,3216,0,2,0,0,0,0
4호선,당고개,45,1,10983,14,22774,8588,62671,13140,61295,16184,40454,17665,27953,17817,23447,14756,23746,15497,23731,16709,21157,17069,20764,21715,20384,25755,22181,29052,21519,39123,16576,41357,10726,33005,8325,30289,7052,31058,3030,23395,401,8190,0,602,0,0,0,0
4호선,상계,49,3,17111,215,49068,9395,116159,21874,102552,23064,61259,21157,42569,18138,36733,17636,36713,21207,34280,24486,28541,26236,27688,31224,30934,36717,30518,49621,30139,66668,21512,73839,16388,53447,14828,48608,15072,48385,5775,37878,821,12459,5,1055,0,0,0,0
4호선,노원,142,10,13356,676,34762,11873,68099,21556,75500,35775,48069,41839,38537,28615,36610,29291,37534,32762,38186,37013,36450,39080,36379,43413,40537,50146,43185,64825,44661,90357,35433,92631,38539,62623,35281,56177,36525,50768,17852,40091,2999,14199,5,644,0,0,0,0
